Description,Start Time,End Time,Timestep,Iterations,Courant Number,Gravitational Constant,Speed of Light,mass_1,qx_1,qy_1,qz_1,px_1,py_1,pz_1,mass_2,qx_2,qy_2,qz_2,px_2,py_2,pz_2
CMScatter_b_400,0,2.11369262882807976296448e24,2.1136926288280797184e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.78008442398678609559552e23,-8.174273784063592448e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.05684631441403988148224e24,8.174273784063592448e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_401,0,2.34795435782905310216192e24,2.34795435782905331712e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.42069439369912051040256e23,-9.08023309142219264e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.17397717891452655108096e24,9.08023309142219264e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_402,0,2.60817944447534038515712e24,2.6081794444753403904e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.13230352245345839218688e23,-1.0086600372415080448e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.30408972223767019257856e24,1.0086600372415080448e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_403,0,2.897245422127141726715904e24,2.89724542212714201088e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.922780686513053106176e23,-1.1204503898574379008e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.448622711063570863357952e24,1.1204503898574379008e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_404,0,3.218348742766513778327552e24,3.21834874276651401216e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.80086687407151318564864e23,-1.244630529395204096e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.609174371383256889163776e24,1.244630529395204096e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_405,0,3.57504012292551507705856e24,3.57504012292551540736e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.77627184190285284376576e23,-1.3825736228265213952e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.78752006146275753852928e24,1.3825736228265213952e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_406,0,3.97126380702320165912576e24,3.97126380702320164864e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.085978148452174510686208e24,-1.5358050259818876928e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.98563190351160082956288e24,1.5358050259818876928e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_407,0,4.411401182280100995923968e24,4.41140118228010139648e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.206337710312753496850432e24,-1.7060191507264018432e19,0,0.3535533905932737622004221810524245196424,0,0,0,2.205700591140050497961984e24,1.7060191507264018432e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_408,0,4.900319227497890323628032e24,4.90031922749789044736e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.340036789319158493872128e24,-1.8950982015340519424e19,0,0.3535533905932737622004221810524245196424,0,0,0,2.450159613748945161814016e24,1.8950982015340519424e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_409,0,5.443424331444273863983104e24,5.44342433144427380736e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.48855381157176091344896e24,-2.105132988646948864e19,0,0.3535533905932737622004221810524245196424,0,0,0,2.721712165722136931991552e24,2.105132988646948864e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_410,0,6.046722075959343676653568e24,6.04672207595934449664e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.65353105795745310572544e24,-2.3384460479685623808e19,0,0.3535533905932737622004221810524245196424,0,0,0,3.023361037979671838326784e24,2.3384460479685623808e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_411,0,6.716883644856884382400512e24,6.71688364485688426496e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.83679282426672498868224e24,-2.5976173233475833856e19,0,0.3535533905932737622004221810524245196424,0,0,0,3.358441822428442191200256e24,2.5976173233475833856e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_412,0,7.461319592961105538842624e24,7.46131959296110624768e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.040365594006606848196608e24,-2.8855126952435802112e19,0,0.3535533905932737622004221810524245196424,0,0,0,3.730659796480552769421312e24,2.8855126952435802112e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_413,0,8.28826179100672473956352e24,8.28826179100672524288e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.266500446977684253179904e24,-3.2053156712405233664e19,0,0.3535533905932737622004221810524245196424,0,0,0,4.14413089550336236978176e24,3.2053156712405233664e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_414,0,9.2068544525378688909312e24,9.20685445253786894336e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.517697951406158015102976e24,-3.560562588837545984e19,0,0.3535533905932737622004221810524245196424,0,0,0,4.6034272262689344454656e24,3.560562588837545984e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_415,0,1.0227255249368799386796032e25,1.022725524936880029696e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.7967358148847406678016e24,-3.9551817197845700608e19,0,0.3535533905932737622004221810524245196424,0,0,0,5.113627624684399693398016e24,3.9551817197845700608e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_416,0,1.1360747633727342584528896e25,1.136074763372734316544e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.106699599882703628926976e24,-4.3935367083731877888e19,0,0.3535533905932737622004221810524245196424,0,0,0,5.680373816863671292264448e24,4.3935367083731877888e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_417,0,1.2619865609123925141225472e25,1.261986560912392454144e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.451016843472973496057856e24,-4.8804748240174686208e19,0,0.3535533905932737622004221810524245196424,0,0,0,6.309932804561962570612736e24,4.8804748240174686208e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_418,0,1.4018532329645359300083712e25,1.401853232964536107008e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.833494958567549134962688e24,-5.4213805616951148544e19,0,0.3535533905932737622004221810524245196424,0,0,0,7.009266164822679650041856e24,5.4213805616951148544e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_419,0,1.5572214060285435328856064e25,1.557221406028543557632e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.258363335767911231913984e24,-6.0222351829553152e19,0,0.3535533905932737622004221810524245196424,0,0,0,7.786107030142717664428032e24,6.0222351829553152e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_420,0,1.729809120078449478729728e25,1.729809120078449606656e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.73032011138691093233664e24,-6.6896828558895792128e19,0,0.3535533905932737622004221810524245196424,0,0,0,8.64904560039224739364864e24,6.6896828558895792128e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_421,0,1.9215248264136257821474816e25,1.921524826413625769984e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.254584118796528136486912e24,-7.4311041254323290112e19,0,0.3535533905932737622004221810524245196424,0,0,0,9.607624132068128910737408e24,7.4311041254323290112e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_422,0,2.1344884910518140108013568e25,2.134488491051814223872e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.836952597572377838092288e24,-8.2546975264157237248e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.0672442455259070054006784e25,8.2546975264157237248e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_423,0,2.3710550370229348326178816e25,2.371055037022935187456e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.483865298574775242719232e24,-9.169570241844723712e19,0,0.3535533905932737622004221810524245196424,0,0,0,1.1855275185114674163089408e25,9.169570241844723712e19,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_424,0,2.633840384785359910731776e25,2.63384038478535983104e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.202475693831581012590592e24,-1.01858388088791891968e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.316920192392679955365888e25,1.01858388088791891968e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_425,0,2.925750378715984500359168e25,2.925750378715984429056e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.000730078651937118486528e24,-1.13147409861159305216e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.462875189357992250179584e25,1.13147409861159305216e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_426,0,3.2500129195392788498219008e25,3.25001291953927880704e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.887455440671236341891072e24,-1.25687600191838142464e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.6250064597696394249109504e25,1.25687600191838142464e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_427,0,3.6102136580113148386738176e25,3.610213658011314946048e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.872457067471201206534144e24,-1.396176267876388864e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.8051068290056574193369088e25,1.396176267876388864e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_428,0,4.0103356445546350198652928e25,4.010335644554634985472e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.0966626972106756546625536e25,-1.55091525974399647744e20,0,0.3535533905932737622004221810524245196424,0,0,0,2.0051678222773175099326464e25,1.55091525974399647744e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_429,0,4.4548033732841839527985152e25,4.454803373284184293376e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.2182064335494282913775616e25,-1.72280406009576030208e20,0,0.3535533905932737622004221810524245196424,0,0,0,2.2274016866420919763992576e25,1.72280406009576030208e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_430,0,4.9485317074571323020148736e25,4.948531707457132560384e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.3532209297496759601201152e25,-1.9137433917391208448e20,0,0.3535533905932737622004221810524245196424,0,0,0,2.4742658537285661510074368e25,1.9137433917391208448e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_431,0,5.496980227357485666664448e25,5.496980227357485826048e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.5031991576149198051999744e25,-2.12584463564683149312e20,0,0.3535533905932737622004221810524245196424,0,0,0,2.748490113678742833332224e25,2.12584463564683149312e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_432,0,6.1062136015869765832671232e25,6.106213601586976915456e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.6697995558435503443279872e25,-2.36145317831851900928e20,0,0.3535533905932737622004221810524245196424,0,0,0,3.0531068007934882916335616e25,2.36145317831851900928e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_433,0,6.7829686493396593264295936e25,6.7829686493396598784e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.854864368816784238706688e25,-2.6231743467433066496e20,0,0.3535533905932737622004221810524245196424,0,0,0,3.3914843246698296632147968e25,2.6231743467433066496e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_434,0,7.5347288352256805501403136e25,7.534728835225681395712e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.0604400178846615568646144e25,-2.91390221774875066368e20,0,0.3535533905932737622004221810524245196424,0,0,0,3.7673644176128402750701568e25,2.91390221774875066368e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_435,0,8.3698070203978098774376448e25,8.369807020397810417664e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.2887997304130043983691776e25,-3.23685162030595506176e20,0,0.3535533905932737622004221810524245196424,0,0,0,4.1849035101989049387188224e25,3.23685162030595506176e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_436,0,9.2974373850312893190373376e25,9.297437385031289929728e21,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.542468676820219706998784e25,-3.59559368466793168896e20,0,0.3535533905932737622004221810524245196424,0,0,0,4.6487186925156446595186688e25,3.59559368466793168896e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_437,0,1.03278775386232049637523456e26,1.03278775386232061952e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.824251893565856631750656e25,-3.9940953314387296256e20,0,0.3535533905932737622004221810524245196424,0,0,0,5.1639387693116024818761728e25,3.9940953314387296256e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_438,0,1.14725219472331875651944448e26,1.147252194723318726656e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.1372653008595363538403328e25,-4.43676313723806547968e20,0,0.3535533905932737622004221810524245196424,0,0,0,5.7362609736165937825972224e25,4.43676313723806547968e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_439,0,1.2744027931928123332886528e26,1.274402793192812445696e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.4849701580797655400841216e25,-4.92849206202191314944e20,0,0.3535533905932737622004221810524245196424,0,0,0,6.372013965964061666443264e25,4.92849206202191314944e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_440,0,1.41564556317046223570731008e26,1.4156455631704622628864e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.8712113379059949555941376e25,-5.474719576879153152e20,0,0.3535533905932737622004221810524245196424,0,0,0,7.0782278158523111785365504e25,5.474719576879153152e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_441,0,1.5725423478579987367329792e26,1.5725423478579988004864e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.3002598423940146600607744e25,-6.08148579084200443904e20,0,0.3535533905932737622004221810524245196424,0,0,0,7.862711739289993683664896e25,6.08148579084200443904e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_442,0,1.74682809040738509991706624e26,1.7468280904073852485632e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.7768600311315873663025152e25,-6.75550024158425645056e20,0,0.3535533905932737622004221810524245196424,0,0,0,8.7341404520369254995853312e25,6.75550024158425645056e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_443,0,1.94043001868452952631410688e26,1.9404300186845295149056e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.3062820837168632611995648e25,-7.50421608856975572992e20,0,0.3535533905932737622004221810524245196424,0,0,0,9.7021500934226476315705344e25,7.50421608856975572992e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_444,0,2.1554889562910172267937792e26,2.1554889562910172905472e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.8943802766824174249836544e25,-8.33591252906875158528e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.0777444781455086133968896e26,8.33591252906875158528e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_445,0,2.39438299549822399998328832e26,2.394382995498224058368e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.547657719283167881330688e25,-9.25978634838714351616e20,0,0.3535533905932737622004221810524245196424,0,0,0,1.19719149774911199999164416e26,9.25978634838714351616e20,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_446,0,2.65975379386588394132865024e26,2.6597537938658838970368e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.2733382639876685321732096e25,-1.028605361665854406656e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.32987689693294197066432512e26,1.028605361665854406656e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_447,0,2.95453578532950708922089472e26,2.9545357853295072247808e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.0794463868491218712264704e25,-1.142606265674832805888e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.47726789266475354461044736e26,1.142606265674832805888e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_448,0,3.28198862876885339028324352e26,3.2819886287688537473024e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.9748959210623085150470144e25,-1.269241953245328572416e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.64099431438442669514162176e26,1.269241953245328572416e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_449,0,3.64573325286926459613478912e26,3.6457332528692649263104e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.969588624909895496368128e25,-1.409912744462810873856e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.82286662643463229806739456e26,1.409912744462810873856e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_450,0,4.04979189585512932638195712e26,4.049791895855129690112e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.10745236740493377194164224e26,-1.566174157666249342976e21,0,0.3535533905932737622004221810524245196424,0,0,0,2.02489594792756466319097856e26,1.566174157666249342976e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_451,0,4.49863258284903805581524992e26,4.4986325828490380705792e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.23019192888901921717354496e26,-1.739754110156769067008e21,0,0.3535533905932737622004221810524245196424,0,0,0,2.24931629142451902790762496e26,1.739754110156769067008e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_452,0,4.9972185326816014182121472e26,4.9972185326816019349504e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.36653478420018557337206784e26,-1.932572025270492987392e21,0,0.3535533905932737622004221810524245196424,0,0,0,2.4986092663408007091060736e26,1.932572025270492987392e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_453,0,5.55106304048534637978320896e26,5.5510630404853464039424e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.5179885939550111597068288e26,-2.146760057098842144768e21,0,0.3535533905932737622004221810524245196424,0,0,0,2.77553152024267318989160448e26,2.146760057098842144768e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_454,0,6.16629044295705714447351808e26,6.166290442957057163264e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.68622811363428553984049152e26,-2.38468666755640721408e21,0,0.3535533905932737622004221810524245196424,0,0,0,3.08314522147852857223675904e26,2.38468666755640721408e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_455,0,6.84970384043396887297916928e26,6.8497038404339695091712e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.87311371279968226395553792e26,-2.6489828165083332608e21,0,0.3535533905932737622004221810524245196424,0,0,0,3.42485192021698443648958464e26,2.6489828165083332608e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_456,0,7.60886032464536810614161408e26,7.6088603246453688631296e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.08071194680553062545752064e26,-2.942571054564107091968e21,0,0.3535533905932737622004221810524245196424,0,0,0,3.80443016232268405307080704e26,2.942571054564107091968e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_457,0,8.45215454399769760914997248e26,8.452154543997697654784e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.31131840848482495476269056e26,-3.268697840241836294144e21,0,0.3535533905932737622004221810524245196424,0,0,0,4.22607727199884880457498624e26,3.268697840241836294144e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_458,0,9.38891153044663962790002688e26,9.3889115304466397003776e22,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.56748311250029838214365184e26,-3.630969438861809156096e21,0,0.3535533905932737622004221810524245196424,0,0,0,4.69445576522331981395001344e26,3.630969438861809156096e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_459,0,1.042948981442309861834489856e27,1.0429489814423098884096e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.85203869305724967715864576e26,-4.03339180013439942656e21,0,0.3535533905932737622004221810524245196424,0,0,0,5.21474490721154930917244928e26,4.03339180013439942656e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_460,0,1.1585395968043662696251392e27,1.15853959680436624949248e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.16813172678453601780105216e26,-4.480414855403183013888e21,0,0.3535533905932737622004221810524245196424,0,0,0,5.792697984021831348125696e26,4.480414855403183013888e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_461,0,1.286941184320881566194597888e27,1.28694118432088162041856e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.51925752714789206976626688e26,-4.976981724376149786624e21,0,0.3535533905932737622004221810524245196424,0,0,0,6.43470592160440783097298944e26,4.976981724376149786624e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_462,0,1.429573591157028031125520384e27,1.42957359115702812803072e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.90929879514741883667480576e26,-5.528583375466279206912e21,0,0.3535533905932737622004221810524245196424,0,0,0,7.14786795578514015562760192e26,5.528583375466279206912e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_463,0,1.588014026928550644058947584e27,1.58801402692855058661376e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.34256855369334968205443072e26,-6.141319344168051408896e21,0,0.3535533905932737622004221810524245196424,0,0,0,7.94007013464275322029473792e26,6.141319344168051408896e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_464,0,1.764014504269639090022907904e27,1.76401450426963930906624e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.8238578404225644129943552e26,-6.821965180885379579904e21,0,0.3535533905932737622004221810524245196424,0,0,0,8.82007252134819545011453952e26,6.821965180885379579904e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_465,0,1.959521212348628595453722624e27,1.9595212123486287822848e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.35848868633644906940727296e26,-7.578047374039796678656e21,0,0.3535533905932737622004221810524245196424,0,0,0,9.79760606174314297726861312e26,7.578047374039796678656e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_466,0,2.176696037561217376692731904e27,2.1766960375612175286272e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.95237296609065438843764736e26,-8.417926576948370210816e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.088348018780608688346365952e27,8.417926576948370210816e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_467,0,2.417940469374077236787806208e27,2.41794046937407743328256e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.61207777069517899229560832e26,-9.350890058782782521344e21,0,0.3535533905932737622004221810524245196424,0,0,0,1.208970234687038618393903104e27,9.350890058782782521344e21,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_468,0,2.685922155666398347761025024e27,2.68592215566639842721792e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.34489802550714054295420928e26,-1.0387254401919566741504e22,0,0.3535533905932737622004221810524245196424,0,0,0,1.342961077833199173880512512e27,1.0387254401919566741504e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_469,0,2.983604401214698124484804608e27,2.98360440121469828071424e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.15893715651604530937724928e26,-1.1538479581294768422912e22,0,0.3535533905932737622004221810524245196424,0,0,0,1.491802200607349062242402304e27,1.1538479581294768422912e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_470,0,3.314278935511103898577272832e27,3.31427893551110387924992e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.06319669691831370788110336e26,-1.2817295687236915822592e22,0,0.3535533905932737622004221810524245196424,0,0,0,1.657139467755551949288636416e27,1.2817295687236915822592e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_471,0,3.68160231225714212499095552e27,3.68160231225714228068352e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.006767582483823928822202368e27,-1.4237843693061973999616e22,0,0.3535533905932737622004221810524245196424,0,0,0,1.84080115612857106249547776e27,1.4237843693061973999616e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_472,0,4.089636343033662257330388992e27,4.089636343033662275584e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.118348193286991840964247552e27,-1.5815831824019115474944e22,0,0.3535533905932737622004221810524245196424,0,0,0,2.044818171516831128665194496e27,1.5815831824019115474944e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_473,0,4.542893012256879778126102528e27,4.54289301225688031821824e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.24229534521029727017238528e27,-1.7568709256693686468608e22,0,0.3535533905932737622004221810524245196424,0,0,0,2.271446506128439889063051264e27,1.7568709256693686468608e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_474,0,5.046384370083959423738314752e27,5.0463843700839597211648e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.379979628880331736084381696e27,-1.9515859069611557257216e22,0,0.3535533905932737622004221810524245196424,0,0,0,2.523192185041979711869157376e27,1.9515859069611557257216e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_475,0,5.605677954977050730436755456e27,5.60567795497705089794048e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.53292353824470645346402304e27,-2.1678812578666160062464e22,0,0.3535533905932737622004221810524245196424,0,0,0,2.802838977488525365218377728e27,2.1678812578666160062464e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_476,0,6.22695835878091943734935552e27,6.22695835878092026413056e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.702818306101563418757562368e27,-2.4081487427460113891328e22,0,0.3535533905932737622004221810524245196424,0,0,0,3.11347917939045971867467776e27,2.4081487427460113891328e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_477,0,6.917095615092339581137190912e27,6.91709561509233991614464e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.89154260552017450069131264e27,-2.6750452065331717341184e22,0,0.3535533905932737622004221810524245196424,0,0,0,3.458547807546169790568595456e27,2.6750452065331717341184e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_478,0,7.683721167150497710974435328e27,7.68372116715049790210048e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.101183323950386958749925376e27,-2.9715219537628177104896e22,0,0.3535533905932737622004221810524245196424,0,0,0,3.841860583575248855487217664e27,2.9715219537628177104896e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_479,0,8.535312255290904810300112896e27,8.53531225529090545025024e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.334058639738162606839431168e27,-3.3008573836918073065472e22,0,0.3535533905932737622004221810524245196424,0,0,0,4.267656127645452405150056448e27,3.3008573836918073065472e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_480,0,9.481285657107731278450393088e27,9.4812856571077312118784e23,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.592743656224160028865593344e27,-3.666693242389012676608e22,0,0.3535533905932737622004221810524245196424,0,0,0,4.740642828553865639225196544e27,3.666693242389012676608e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_481,0,1.0532101816890424192948764672e28,1.0532101816890425344e24,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.880098876883709023467077632e27,-4.0730748926644602273792e22,0,0.3535533905932737622004221810524245196424,0,0,0,5.266050908445212096474382336e27,4.0730748926644602273792e22,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_482,0,1.1699380515783843399476445184e28,1.16993805157838444560384e24,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.199301836382424144598269952e27,-4.5244960471371724357632e22,0,0.3535533905932737622004221810524245196424,0,0,0,5.849690257891921699738222592e27,4.5244960471371724357632e22,0,-0.3535533905932737622004221810524245196424,0,0
